album|album_id|artist|artist_id|duration_ms|name|popularity|preview_url|track_id|track_number|type
Red Bandana|0WMC1R1SgwLSLwiklZGIhI|Aaron Watson|5BKzvAPtNXnt0LwzGvKOH3|58000|58|32|https://p.scdn.co/mp3-preview/d5701dfa122d366011482920fb3c4d734b43a44e?cid=8ab10b4296bd4266b959f2caee8dd7a4|6lRDnhXOohjP7mFvtV3GIB|20|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|261506|Rock N Roll Train|67|https://p.scdn.co/mp3-preview/4790946c2d8e339dd068c79b8b3bad942aab8a7d?cid=8ab10b4296bd4266b959f2caee8dd7a4|4feXJ5IC3avXsVW9WNFSag|1|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|214173|Skies on Fire|47|https://p.scdn.co/mp3-preview/16ba73de002437f41ede8dd9f18d8e9fc50e4fb5?cid=8ab10b4296bd4266b959f2caee8dd7a4|4K3ReloaWQZmMz6jrLQ34V|2|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|237066|Big Jack|48|https://p.scdn.co/mp3-preview/6e5b09e6fd4e49340ce6447262756b22ac700ea9?cid=8ab10b4296bd4266b959f2caee8dd7a4|6vgEMqEmhSkv2G23nl1VTu|3|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|202160|Anything Goes|46|https://p.scdn.co/mp3-preview/cf28258789645f79b2cfc5b2c6943f026e224376?cid=8ab10b4296bd4266b959f2caee8dd7a4|4OrKIUhgiIiOefxwmrVedV|4|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|189786|War Machine|59|https://p.scdn.co/mp3-preview/3ccbdd22adc063c1128311a515f799d235034e43?cid=8ab10b4296bd4266b959f2caee8dd7a4|5YnNWHKCJaJKwbagXDb5Uf|5|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|246413|Smash N Grab|43|https://p.scdn.co/mp3-preview/65fdacc21a907a66e5b31700e4a170e44411ef3a?cid=8ab10b4296bd4266b959f2caee8dd7a4|6GIow0bPNRxQwCgCJODRHq|6|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|197080|Spoilin' for a Fight|45|https://p.scdn.co/mp3-preview/1cef78e02bc89f630ff58967a4e876b84698bc88?cid=8ab10b4296bd4266b959f2caee8dd7a4|5yx3jekDsFzX987CIHX2Yn|7|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|208493|Wheels|43|https://p.scdn.co/mp3-preview/a4921e445e4f13291ff3d8543b843812a816c0d3?cid=8ab10b4296bd4266b959f2caee8dd7a4|2L4PQQuGuGaCpT8pYNxka6|8|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|213880|Decibel|44|https://p.scdn.co/mp3-preview/e856d01b2ee3022f93b11a33677a2bde0a55825b?cid=8ab10b4296bd4266b959f2caee8dd7a4|1KS8jTXFTx6Ue7GijLLGTU|9|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|190213|Stormy May Day|44|https://p.scdn.co/mp3-preview/56608e1984272af76a0386d9b64076a02471d03d?cid=8ab10b4296bd4266b959f2caee8dd7a4|4Pm55wDKHjx8JQtzUK0loE|10|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|232946|She Likes Rock N Roll|43|https://p.scdn.co/mp3-preview/64dbe5c5ef084227972473d19091faab556247e2?cid=8ab10b4296bd4266b959f2caee8dd7a4|6QitPoNJ9DPtBAA5N6LWYA|11|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|255453|Money Made|43|https://p.scdn.co/mp3-preview/b7df70849525d9c1651eed2e9f58c15627b6a56a?cid=8ab10b4296bd4266b959f2caee8dd7a4|7kiKiDlZVrwufrqegBdUqt|12|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|280906|Rock N Roll Dream|43|https://p.scdn.co/mp3-preview/b0c62c6f076ad64ebe38bcc5cb855102684795af?cid=8ab10b4296bd4266b959f2caee8dd7a4|6RYm3vNuXgILX6yTVWl4ln|13|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|202493|Rocking All the Way|41|https://p.scdn.co/mp3-preview/0d5db30b5f2c82d131243010f77174593716091a?cid=8ab10b4296bd4266b959f2caee8dd7a4|54Qq4F7r3l1CsMOVxj2GJQ|14|track
Black Ice|7qVfz4UGONwEd5nQjj0ESN|AC/DC|711MCceyCBcFnzjGY4Q7Un|205106|Black Ice|52|https://p.scdn.co/mp3-preview/b867796a050e91898106cb52c113a1d61683b453?cid=8ab10b4296bd4266b959f2caee8dd7a4|3Axmw41lmMoXih3NJYzbXb|15|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|219506|Daydreamer|59|https://p.scdn.co/mp3-preview/fc62c518c0c405631d979a537fabee3a66408114?cid=8ab10b4296bd4266b959f2caee8dd7a4|4exfI4lpJYg1qAqZL8w62q|1|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|258506|Best For Last|49|https://p.scdn.co/mp3-preview/630c5fe6d98d5f0c70709ea6992cffcf2a7be921?cid=8ab10b4296bd4266b959f2caee8dd7a4|3wnYtbySQAuBwDCRpanR7M|2|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|210506|Chasing Pavements|63|https://p.scdn.co/mp3-preview/98b6900ed252305877f5767c3fddd44c2d592391?cid=8ab10b4296bd4266b959f2caee8dd7a4|71WAtDcWVYMoCsblD2uQXx|3|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|191866|Cold Shoulder|48|https://p.scdn.co/mp3-preview/687325a40f11bb21e1d40fc8d01e756fcd738ef7?cid=8ab10b4296bd4266b959f2caee8dd7a4|3LtjtQ5Gg0qL6klVIXqmrV|4|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|208040|Crazy For You|57|https://p.scdn.co/mp3-preview/9547358397412c0b3cb17e0ea90a9bd22237ec17?cid=8ab10b4296bd4266b959f2caee8dd7a4|5zgVmAAZDu2VuJdLIYTAVH|5|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|203906|Melt My Heart To Stone|56|https://p.scdn.co/mp3-preview/6f28651c953f711c0df454acc97d3436cf4abf70?cid=8ab10b4296bd4266b959f2caee8dd7a4|0WPXlTF9IADmeaX86DoUr8|6|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|190280|First Love|50|https://p.scdn.co/mp3-preview/fa11c13fafde363597f2bf50c1e57f51e5ff4cf1?cid=8ab10b4296bd4266b959f2caee8dd7a4|1DHV4JhMnCkbLuf6Psg93N|7|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|197346|Right As Rain|51|https://p.scdn.co/mp3-preview/557e6f8f6094648dd1d91641d1887c4c68ba86da?cid=8ab10b4296bd4266b959f2caee8dd7a4|2IF2XQ095Qqf6tBL9Y4vZn|8|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|212040|Make You Feel My Love|72|https://p.scdn.co/mp3-preview/7a165b92d60630afcb5a8fecf97f6dd379c2f6f1?cid=8ab10b4296bd4266b959f2caee8dd7a4|6P7tTFzn6oNa0GL8w8oazE|9|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|195653|My Same|48|https://p.scdn.co/mp3-preview/a8224e200ad3309bede33c1f5beeac75ac4f5c6c?cid=8ab10b4296bd4266b959f2caee8dd7a4|14py9btSdtwWqZiZ2xN6YM|10|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|258853|Tired|47|https://p.scdn.co/mp3-preview/b032ffc90179267f5b98b02e6d669ff02cbefa4a?cid=8ab10b4296bd4266b959f2caee8dd7a4|1Qty7XPZGiWu2MtVDQvZvo|11|track
19|1ydnyXPdmHrWXqXDgtQCPf|Adele|4dpARuHxo51G3z768sgnrY|269226|Hometown Glory|58|https://p.scdn.co/mp3-preview/410671f09356cb82089fe87ce157494a8a9db2df?cid=8ab10b4296bd4266b959f2caee8dd7a4|2qERBmbj9TrYbNDh9yWX9G|12|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|228293|Rolling in the Deep|73|https://p.scdn.co/mp3-preview/8c174ce25d94b502dfe31f0da8a070a32fb263db?cid=8ab10b4296bd4266b959f2caee8dd7a4|1CkvWZme3pRgbzaxZnTl5X|1|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|221426|Rumour Has It|64|https://p.scdn.co/mp3-preview/25971251f3ce83423c2d526e811bd4e4dada2d49?cid=8ab10b4296bd4266b959f2caee8dd7a4|76N7FdzCI9OsiUnzJVLY2m|2|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|250133|Turning Tables|66|https://p.scdn.co/mp3-preview/4f52f4b2641d3df73202dbcac9dab75c3f932aa9?cid=8ab10b4296bd4266b959f2caee8dd7a4|5O6yk6U8L3rTbFsIwuqe8H|3|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|243200|Don't You Remember|63|https://p.scdn.co/mp3-preview/087339b8fc037b9ee5e84e143a4c19a533ac62d0?cid=8ab10b4296bd4266b959f2caee8dd7a4|24cKN8P2uGWypxTw5WaNlq|4|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|241693|Set Fire to the Rain|73|https://p.scdn.co/mp3-preview/70e56ff5287602e2720bec6838e51cb89fa2ce2d?cid=8ab10b4296bd4266b959f2caee8dd7a4|3CKCZ9pfwAfoMZlMncA1Nc|5|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|277946|He Won't Go|55|https://p.scdn.co/mp3-preview/94bc80a8fb1529adcb362c6adc04adfa781c6e26?cid=8ab10b4296bd4266b959f2caee8dd7a4|4ThTvhGNae80mrLsMzs4Hb|6|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|228213|Take It All|55|https://p.scdn.co/mp3-preview/0b016a351c15f8ebf128b2eac52ea8b50fd1c9e7?cid=8ab10b4296bd4266b959f2caee8dd7a4|6jL1DEdjmOa27inIgU088B|7|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|241653|I'll Be Waiting|53|https://p.scdn.co/mp3-preview/f6098c1e3e90d3f7ca7cdd4682f05a616daa30ed?cid=8ab10b4296bd4266b959f2caee8dd7a4|3QEYmDt1FwOkFBFD74cEzZ|8|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|346813|One And Only|64|https://p.scdn.co/mp3-preview/cdf63067c7bdc1fed96739351128fa45bac5c4ad?cid=8ab10b4296bd4266b959f2caee8dd7a4|4I3KMa9p00MJwWbT0vi5iX|9|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|316440|Lovesong|59|https://p.scdn.co/mp3-preview/f9397058c2f072c2ff000040f9a2f5c0eceffb6d?cid=8ab10b4296bd4266b959f2caee8dd7a4|2rnvHrNnkWMcAkl4S1WlRg|10|track
21|1azUkThwd2HfUDdeNeT147|Adele|4dpARuHxo51G3z768sgnrY|285040|Someone Like You|77|https://p.scdn.co/mp3-preview/d808ccb1a59c5f21a14cf8da9974558f84366933?cid=8ab10b4296bd4266b959f2caee8dd7a4|4kflIGfjdZJW4ot2ioixTB|11|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|295493|Hello|71|https://p.scdn.co/mp3-preview/0b90429fd554bad6785faa2b8931d613db4a0ee4?cid=8ab10b4296bd4266b959f2caee8dd7a4|4sPmO7WMQUAf45kwMOtONw|1|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|223080|Send My Love (To Your New Lover)|70|https://p.scdn.co/mp3-preview/2f7c4f6de9f5a25ed2d59d353c62a06c2ac57c96?cid=8ab10b4296bd4266b959f2caee8dd7a4|4BHzQ9C00ceJxfG16AlNWb|2|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|348626|I Miss You|60|https://p.scdn.co/mp3-preview/078f747618e5be9283aa59ee94ba013206400abe?cid=8ab10b4296bd4266b959f2caee8dd7a4|0QLXkoV7vX86QEibgLe6zQ|3|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|290906|When We Were Young|72|https://p.scdn.co/mp3-preview/659a35907dfd65e8da36b1f9129415b749eda99f?cid=8ab10b4296bd4266b959f2caee8dd7a4|7IWkJwX9C0J7tHurTD7ViL|4|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|245426|Remedy|62|https://p.scdn.co/mp3-preview/955d1d2aa1654fc6d385441a6dc2e3ede4456fff?cid=8ab10b4296bd4266b959f2caee8dd7a4|7GgQi7JTG4b6J4iEF4RTjF|5|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|240426|Water Under the Bridge|67|https://p.scdn.co/mp3-preview/e8dcd070b5696c2ebe823644c543ed48e68ec6dd?cid=8ab10b4296bd4266b959f2caee8dd7a4|4vb4mFvYsr2h6enhjJsq9Y|6|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|225426|River Lea|58|https://p.scdn.co/mp3-preview/4fac91f9db67c1d7289ab98d42596caa5000196a?cid=8ab10b4296bd4266b959f2caee8dd7a4|60jkAyuEyOnQKlrppOTYYx|7|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|285946|Love in the Dark|57|https://p.scdn.co/mp3-preview/50ab715b08a4ed5e9c5e6cbc941f7c17b5888712?cid=8ab10b4296bd4266b959f2caee8dd7a4|6oQRvWaoFDJpTTnaWdzhXt|8|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|227066|Million Years Ago|61|https://p.scdn.co/mp3-preview/fe7aaa6467ecb77d624e39c7c0219ff4e30c07fe?cid=8ab10b4296bd4266b959f2caee8dd7a4|5VwSwu1zeiMGAjwe9nUmzZ|9|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|271800|All I Ask|69|https://p.scdn.co/mp3-preview/ea4a13058c5cd0d75af633b6ed8107412b07c94d?cid=8ab10b4296bd4266b959f2caee8dd7a4|1wMALZpuqAy7amQsFBWQ8m|10|track
25|0K4pIOOsfJ9lK8OjrZfXzd|Adele|4dpARuHxo51G3z768sgnrY|251693|Sweetest Devotion|54|https://p.scdn.co/mp3-preview/7cc5cbd73063172aea6a04d0a8196cce9b1d3e8f?cid=8ab10b4296bd4266b959f2caee8dd7a4|7nY8TY0Wk7kBIJi2Zv8JoR|11|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|215569|Goose Snow Cone|35|https://p.scdn.co/mp3-preview/3fdf81bc20e960912ed082bd18dc1bd3b5f6fdc1?cid=8ab10b4296bd4266b959f2caee8dd7a4|24NbwTMfsr94HSKyMMd8LB|1|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|213419|Stuck in the Past|29|https://p.scdn.co/mp3-preview/5b44e96466b6548d1094d02b3b9d881049e1e034?cid=8ab10b4296bd4266b959f2caee8dd7a4|7rONX7xD3AL2xWhUhahN7t|2|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|187034|You Never Loved Me|29|https://p.scdn.co/mp3-preview/ba2e6b2baf9a65c7536346a9810781176929e1cc?cid=8ab10b4296bd4266b959f2caee8dd7a4|5ZQYl1nIY1s1FvfKNkPeJg|3|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|224749|Rollercoasters|30|https://p.scdn.co/mp3-preview/e5e06e101252c5b8b6ad6ff2cd0d5e8aeb3cb7e9?cid=8ab10b4296bd4266b959f2caee8dd7a4|6s1nalRMMo4krFyIlpSgpL|4|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|162388|Lies of Summer|27|https://p.scdn.co/mp3-preview/5ed06b2979e0881c006b4812bad616b817ea07d1?cid=8ab10b4296bd4266b959f2caee8dd7a4|2dUkDuxEhzuJ4Y9eCYgW7F|5|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|221993|Patient Zero|31|https://p.scdn.co/mp3-preview/5fc5867bc0f654eba32fb5f383b17be6635acce4?cid=8ab10b4296bd4266b959f2caee8dd7a4|4zQSz74DWD9iThkQSWYA5P|6|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|249989|Good for Me|28|https://p.scdn.co/mp3-preview/5f7b19b72279c2feecf899787b87251846effbfe?cid=8ab10b4296bd4266b959f2caee8dd7a4|29KxTcjOcCkHzqXYC25bY1|7|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|181989|Knock It Off|24|https://p.scdn.co/mp3-preview/961da221cc69ac66aeebcf3ee1e0b099631b4593?cid=8ab10b4296bd4266b959f2caee8dd7a4|1wymEUdNjJMH3JKLviAxTt|8|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|194864|Philly Sinks|26|https://p.scdn.co/mp3-preview/594ad09bb25239d7ef35df85e0b5ae453e2dd296?cid=8ab10b4296bd4266b959f2caee8dd7a4|5c9uBqu6jLS45MgTfJbmZU|9|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|252783|Simple Fix|25|https://p.scdn.co/mp3-preview/5070c9c5be1aa4e50f57c0b840ea911103f17275?cid=8ab10b4296bd4266b959f2caee8dd7a4|27xNHfSxIWFITp4i3sTv4M|10|track
Mental Illness|0rwd3CfF5cJS46VB7kgBpG|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|213403|Poor Judge|25|https://p.scdn.co/mp3-preview/245bf8866e9fa059ad96a77befa11e7588085217?cid=8ab10b4296bd4266b959f2caee8dd7a4|2KNggbuQTEKOqhEQgQ1YXI|11|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|187453|Dear John|18|https://p.scdn.co/mp3-preview/b1e4c21aa431397570d22b185771143512ac4afe?cid=8ab10b4296bd4266b959f2caee8dd7a4|1rMxJoNRsISEMuneh9Znz0|1|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|319746|The King of the Jailhouse|14|https://p.scdn.co/mp3-preview/92953ba5d7c9200eb227407febf994b1ebc9bef9?cid=8ab10b4296bd4266b959f2caee8dd7a4|05ofQzVshh0SqVqawplofZ|2|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|233960|Goodbye Caroline|18|https://p.scdn.co/mp3-preview/1a507944417d6a8cd724ede3af7bd756717522e0?cid=8ab10b4296bd4266b959f2caee8dd7a4|7xRwwqbMiivVMTmsEw4kmZ|3|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|177773|Going Through the Motions|22|https://p.scdn.co/mp3-preview/18fbf20a800f26d1ee1b87edbebc4f52c916c2c8?cid=8ab10b4296bd4266b959f2caee8dd7a4|6Z8fm9IyTPsrbDG90dlWpb|4|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|217200|I Can't Get My Head Around It|15|https://p.scdn.co/mp3-preview/1658d6a49a6a29f2139d6fd2e3e7252734626208?cid=8ab10b4296bd4266b959f2caee8dd7a4|3lPzZX513duhMXjtpBhfrn|5|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|206093|She Really Wants You|14|https://p.scdn.co/mp3-preview/6037320ca680c496e8ca1cf1f7e034f864c01037?cid=8ab10b4296bd4266b959f2caee8dd7a4|3zb0HhenugDeG9cmMxf6AU|6|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|215800|Video|17|https://p.scdn.co/mp3-preview/92367113cda73a66282fa1dc4d1a50f872aba720?cid=8ab10b4296bd4266b959f2caee8dd7a4|1zu6ZHeefq9kW3UfXofM6l|7|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|229373|Little Bombs|19|https://p.scdn.co/mp3-preview/480eb281d077f67b4641cd163cda9866c2eed1b5?cid=8ab10b4296bd4266b959f2caee8dd7a4|7mrhHmGgMFApoHmOmciCo2|8|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|259160|That's How I Knew This Story Would Break My Heart|18|https://p.scdn.co/mp3-preview/e1edb6e6162b88ab90f75c19dce0ad6fa7244078?cid=8ab10b4296bd4266b959f2caee8dd7a4|5TIpIcyRHaylvD68XAFq2V|9|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|292666|I Can't Help You Anymore|14|https://p.scdn.co/mp3-preview/8a98994ffe47e8ecb963a4fe9f5865502f760dc5?cid=8ab10b4296bd4266b959f2caee8dd7a4|13R6cm9Zq6DO8w7o98PrDa|10|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|263933|I Was Thinking I Could Clean Up for Christmas|13|https://p.scdn.co/mp3-preview/13cb3f144ae86d75c8a7856568485d35cfeaded3?cid=8ab10b4296bd4266b959f2caee8dd7a4|7l2KfEDMVmRVj3lAvifiEd|11|track
The Forgotten Arm|55HdXJwG0d9iMaXgPrGmOg|Aimee Mann|3UpIbyXfGzmHG6TMH4dJEk|228266|Beautiful|13|https://p.scdn.co/mp3-preview/c36779ff1e423c48fd0cca3ca0783a4413575c28?cid=8ab10b4296bd4266b959f2caee8dd7a4|3OlqIK9WGTi0oIZfzq2mDs|12|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|Akon|0z4gvV4rjIZ9wHck67ucSV|232346|Shake Down|35|https://p.scdn.co/mp3-preview/d0affb6020ba97e9f7f41d2a7ae8680da6b98c76?cid=8ab10b4296bd4266b959f2caee8dd7a4|2rAxc5aXpEHp86lnMUhqUq|1|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|"Akon|Styles P"|"0z4gvV4rjIZ9wHck67ucSV|2x8KDZdSONA3872CnhaAlX"|209013|Blown Away|37|https://p.scdn.co/mp3-preview/60e2b8454ab8d946f9d27449f68e68790a7b3415?cid=8ab10b4296bd4266b959f2caee8dd7a4|3nFQ4HligCOvCmaowewlLM|2|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|"Akon|Eminem"|"0z4gvV4rjIZ9wHck67ucSV|7dGJo4pcD2V6oG8kP0tJRR"|212360|Smack That|71|https://p.scdn.co/mp3-preview/b7783836f545b4877b98ef2de419018dccb05561?cid=8ab10b4296bd4266b959f2caee8dd7a4|2kQuhkFX7uSVepCD3h29g5|3|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|"Akon|Snoop Dogg"|"0z4gvV4rjIZ9wHck67ucSV|7hJcb9fa4alzcOq3EaNPoG"|247066|I Wanna Love You|47|https://p.scdn.co/mp3-preview/49b9bf2a5173131669542c715f39e5ec804629a1?cid=8ab10b4296bd4266b959f2caee8dd7a4|0CXVjQI9wsqaGeIARkkpYc|4|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|Akon|0z4gvV4rjIZ9wHck67ucSV|207373|The Rain|32|https://p.scdn.co/mp3-preview/8b8ed02e346e30a6c071d447b5d1e56e2432f485?cid=8ab10b4296bd4266b959f2caee8dd7a4|0rTjlOdVXvcyV1NCZY4TGu|5|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|Akon|0z4gvV4rjIZ9wHck67ucSV|237706|Never Took The Time|30|https://p.scdn.co/mp3-preview/eaef3e5ff1aee2141a507814d4932c03c9aaf347?cid=8ab10b4296bd4266b959f2caee8dd7a4|4oUtGVaoAnuJoUh24R7pjZ|6|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|Akon|0z4gvV4rjIZ9wHck67ucSV|265506|Mama Africa|32|https://p.scdn.co/mp3-preview/9ec6abdb9be343e32984e600c750f933c9790e7a?cid=8ab10b4296bd4266b959f2caee8dd7a4|3oiYeNlOG3eljs9odpM6MI|7|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|Akon|0z4gvV4rjIZ9wHck67ucSV|226800|I Can't Wait|35|https://p.scdn.co/mp3-preview/f6b9bb054303fc300cafef8cd645562b7932ffdd?cid=8ab10b4296bd4266b959f2caee8dd7a4|35OqHYmDaU4WKBxOdeYKtB|8|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|Akon|0z4gvV4rjIZ9wHck67ucSV|246226|Gangsta Bop|41|https://p.scdn.co/mp3-preview/580984b0bb31f0c1aaf3b2635b15d97cb7986cd0?cid=8ab10b4296bd4266b959f2caee8dd7a4|3nfVBXYJtRWeNxHMSMvIsE|9|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|Akon|0z4gvV4rjIZ9wHck67ucSV|273480|Tired Of Runnin'|28|https://p.scdn.co/mp3-preview/6d21e792195ed34ff83fcb73c97d3bd370ca7a33?cid=8ab10b4296bd4266b959f2caee8dd7a4|4TrYevT2fenfZieuB8WGpu|10|track
Konvicted|6kzoWb4UzvKYgbDfAwgaFq|Akon|0z4gvV4rjIZ9wHck67ucSV|237586|Once In A While|30|https://p.scdn.co/mp3-preview/5ff3eb241b6239ae478ea65e162baacb9eb0e44f?cid=8ab10b4296bd4266b959f2caee8dd7a4|6gNwqTxI9VWHsseeXTLzr1|11|track
