query_artist,query_title,id,name,artist,artist_id,n_artists,type,release_date,total_tracks,popularity
Actress,R.I.P.,6HSrV0oDLvl6UQvFcN1q4C,R.I.P.,Actress,3bg5rmICvmA8dmYVAdKGYH,1,album,2012-04-20,15,28
Adam Lambert,For Your Entertainment ,0cUNjl7p6LYZJkKXJWzqP0,For Your Entertainment,Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,1,album,2009-11-23,14,61
Adam Lambert,For Your Entertainment ,57cs1FizFUdRHTgVMwPQm2,For Your Entertainment,Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,1,album,2009-10-29,1,13
Adam Lambert,Trespassing,4mKnhWm5EZeZUfoUYUwT1h,Trespassing (Deluxe Version),Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,1,album,2012-05-08,15,61
Adam Lambert,Trespassing,1qgesyz6eLBd1AXdwN4Bq1,"""Trespassing"" EP",Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,1,album,2012-10-16,8,22
Adele,19,59ULskOkBMij4zL8pS7mi0,19,Adele,4dpARuHxo51G3z768sgnrY,1,album,2008-01-28,12,72
Adele,19,6q2foXmJUAM95BkaoIvtyf,1985,Robyn Adele Anderson,19RHMn8FFkEFmhPwyDW2ZC,1,album,2020-09-01,1,6
Adele,21,0Lg1uZvI312TPqxNWShFXL,21,Adele,4dpARuHxo51G3z768sgnrY,1,album,2011-01-24,11,80
Adele,25,3AvPX1B1HiFROvYjLb5Qwi,25,Adele,4dpARuHxo51G3z768sgnrY,1,album,2015-11-20,11,77
Adele,25,1JnwKGL9zGLfLtKiCjMbdo,25 (The Piano Versions),Victoria Adelene,52cpMmyuGeohrouiXqYaIf,1,album,2015-12-16,11,0
Adele,25,45G0mkqfWP6bhJf4Dz0w3f,25 (The Piano Versions),Victoria Adelene,52cpMmyuGeohrouiXqYaIf,1,album,2016-01-05,11,20
Aerosmith,Honkin' On Bobo,2BAMyErzVjBJ7kvQWBJmbT,Honkin' On Bobo,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,1,album,2004,12,44
Aerosmith,Rocks,5Uv5LmSKTT9okGkr3l9MjR,Rocks,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,1,album,1976-05-14,9,55
Aerosmith,Toys in the Attic,36IxIOGEBAXVozDSiVs09B,Toys In The Attic,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,1,album,1975-04-08,9,74
Against Me!,Transgender Dysphoria Blues,4MuH5XuLZFuDc6kB2CSapu,Transgender Dysphoria Blues,Against Me!,29lz7gs8edwnnfuXW4FhMl,1,album,2014-01-21,10,50
Aimee Mann,Mental Illness,0rwd3CfF5cJS46VB7kgBpG,Mental Illness,Aimee Mann,3UpIbyXfGzmHG6TMH4dJEk,1,album,2017-03-31,11,36
Aimee Mann,The Forgotten Arm,55HdXJwG0d9iMaXgPrGmOg,The Forgotten Arm,Aimee Mann,3UpIbyXfGzmHG6TMH4dJEk,1,album,2005-05-03,12,27
Akon,Freedom,7EZP6OSbWvMZTrEmlBt1HX,Freedom,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2008-01-01,13,66
Akon,Freedom,7psT9WzczcuNxA6dl7AZsH,Freedom,AKonic,6h220JBjX1SvczB7ipR3Ja,1,album,2019-04-24,1,0
Akon,Konvicted,6kzoWb4UzvKYgbDfAwgaFq,Konvicted,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2006-01-01,12,67
Akon,Konvicted,1cyN1SDx8uo2lBzelYG3qb,Konvicted,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2006,15,63
Akon,Konvicted,1CNdZ7YC8tK6w2n4ISqKyo,Konvicted,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2006-01-01,12,40
Akon,Konvicted,6uvmhw2fKvUn1qKKoe0egk,Konvicted,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2007-01-01,15,37
Akon,Trouble,6xiTv7aaHhJZxB97XcGOsr,Trouble,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2004-01-01,12,56
Akon,Trouble,6X7HEjHrNHimc0buMQpNya,Trouble,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2006-01-01,13,52
Akon,Trouble,77eKpEVxmSr1RhqMlirlTF,Trouble Deluxe Edition,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2005-01-01,23,47
Akon,Trouble,4RjjlOaPA7DewUH9icOIiv,Trouble,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2006-01-01,13,47
Akon,Trouble,6xgqI2n8BopaiWRB2G8aMo,Trouble,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2004-01-01,14,40
Akon,Trouble,3jb3Qvs8qZ8JZsAzhSuJS1,Trouble,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2004-01-01,13,50
Akon,Trouble,5Q9evRudKtfq4KdMx88O53,Trouble Deluxe Edition,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2005-01-01,23,23
Akon,Trouble,67GlrxRDjRxdEqaqCPWMPU,Trouble,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2004-01-01,12,9
Akon,Trouble,6JFhQDoXqDhNwbGSDomNJo,Trouble,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2005-01-01,14,3
Akon,Trouble,1ZxYXMiU38BdxVFij6lSze,Trouble,Akon,0z4gvV4rjIZ9wHck67ucSV,1,album,2004-01-01,13,5
Al Green,Call Me,1hryVGXoRLV9WAhO97xEDJ,Call Me,Al Green,3dkbV4qihUeMsqN4vBGg93,1,album,1973,9,50
Al Green,Call Me,3wNQ265CK9FQP7AxTjcGx2,"green, it calls to me",Alejandro Magaña Martinez,36rCOOGqbV2GXpt57XRbDR,1,album,2020-12-11,1,1
Al Green,Greatest Hits,6W0V8B0fJItvOwC8v114rZ,Greatest Hits,Al Green,3dkbV4qihUeMsqN4vBGg93,1,album,1975-05-29,10,42
Alabama,Ultimate Alabama 20 #1 Hits,4oFLKch6Zh0YanY9Uj2s8z,Ultimate Alabama 20 # 1 Hits,Alabama,6rJqqRce0Kvo2dJUXoHleC,1,album,2004-10-08,20,61
Alabama Shakes,Boys & Girls,4eOGRVKyCsVfaXysnHz0k2,Boys & Girls,Alabama Shakes,16GcWuvvybAoaHr0NqT8Eh,1,album,2012-04-10,11,59
Alabama Shakes,Sound & Color,0GaYG9L1sXHQZZ7BTk0hGY,Sound & Color,Alabama Shakes,16GcWuvvybAoaHr0NqT8Eh,1,album,2015-04-21,12,62
Alan Jackson,34 Number Ones,26w8J2SKCxa80Bwq6G8ctN,34 Number Ones,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2010-11-19,37,73
Alan Jackson,Drive,2QBJCHNMYQC1cyhSXW0ygV,Drive,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2002-01-15,13,59
Alan Jackson,Freight Train,6oCWzZ0s3QMp1MJLKUV8QG,Freight Train,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2010-03-30,12,54
Alan Jackson,Good Time,3HfbZ0TmLbCesnG7tjf6Lh,Good Time,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2008-11-05,17,65
Alan Jackson,Good Time,0U7gOTGgYBQlp6laXilCvN,Good Time (Dance Mix),Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2008-07-08,1,20
Alan Jackson,Greatest Hits Volume II,0tFm46KzjtCgyyfD8iCaiJ,Greatest Hits Volume II,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2003-10-09,26,55
Alan Jackson,Let It Be Christmas,1IwTlARBAG1aVi9uIBmZqm,Let It Be Christmas,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2002-10-22,11,31
Alan Jackson,Like Red On A Rose,0qOXuiQlA4VnZCYcfBkhw7,Like Red On A Rose,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2006-09-25,13,38
Alan Jackson,Precious Memories,010wiwXUvegsmlERAv7vMe,Precious Memories,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2006,15,59
Alan Jackson,Precious Memories,7KitNG3Z6NUBXkCiBK1Wvb,Precious Memories: Vol. II,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2013-01-01,11,51
Alan Jackson,Precious Memories,3otkui6GGLYq0O1jD3obAo,Precious Memories Collection,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2016-10-28,28,49
Alan Jackson,Thirty Miles West,0mvgj2Kz4GQFjVji1NkW8O,Thirty Miles West,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2012-01-01,13,45
Alan Jackson,What I Do,7exd88EAaZ9Of6wnzwApkJ,What I Do,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2004-08-24,12,41
Alan Jackson,Where Have You Gone,5AOdiY7XlBfcv7sfexeEjc,Where Have You Gone,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2021-05-14,21,65
Alan Jackson,Where Have You Gone,2VK5OGhlI6yJUSvQ1VMb6J,Where Have You Gone,Alan Jackson,4mxWe1mtYIYfP040G38yvS,1,album,2021-04-02,3,51
Alanis Morissette,Jagged Little Pill,5Ap3F8CxjjsQKZGASDcHNA,Jagged Little Pill (2015 Remaster),Alanis Morissette,6ogn9necmbUdCppmNnGOdi,1,album,1995,13,72
Alanis Morissette,Jagged Little Pill,09AwlP99cHfKVNKv4FC8VW,Jagged Little Pill,Alanis Morissette,6ogn9necmbUdCppmNnGOdi,1,album,1995-06-09,13,57
Alanis Morissette,Jagged Little Pill,0VrE5rgQmrasa6Kg7GKqKE,Jagged Little Pill (Collector's Edition),Alanis Morissette,6ogn9necmbUdCppmNnGOdi,1,album,2015-10-30,48,51
Alanis Morissette,Jagged Little Pill,0qsuMHaweGJqyC3zIAjo9N,Jagged Little Pill (Acoustic),Alanis Morissette,6ogn9necmbUdCppmNnGOdi,1,album,2005-05-24,13,49
Alanis Morissette,Jagged Little Pill,6j1k8wmYevBQURQjzl7tCt,Jagged Little Pill (25th Anniversary Deluxe Edition),Alanis Morissette,6ogn9necmbUdCppmNnGOdi,1,album,2020-06-26,29,44
Alanis Morissette,Jagged Little Pill,3lOweY8bEV8ZRe2uspx1j0,Jagged Little Pill (Spotify Landmark Edition),Alanis Morissette,6ogn9necmbUdCppmNnGOdi,1,album,2015-11-05,33,28
Alanis Morissette,Jagged Little Pill,2qBU3ZnUg2OQXiMp4ta4zt,Jagged Little Pill (25th Anniversary Deluxe Edition),Alanis Morissette,6ogn9necmbUdCppmNnGOdi,1,album,2020-06-18,13,26
Alanis Morissette,So-Called Chaos,0pJMGs3JuoShQbDnz1kTb1,So-Called Chaos,Alanis Morissette,6ogn9necmbUdCppmNnGOdi,1,album,2004-05-17,10,41
Alanis Morissette,Under Rug Swept,0kKfmdca8GY7bDWFWtY801,Under Rug Swept,Alanis Morissette,6ogn9necmbUdCppmNnGOdi,1,album,2002-02-25,11,54
Albert King,Born Under a Bad Sign,0Ez9S8Dhzr1fa6ZCkcIJiR,Born Under A Bad Sign (Mono),Albert King,5aygfDCEaX5KTZOxSCpT9o,1,album,1967-01-01,11,55
Albert King,Born Under a Bad Sign,42WQ76qWDQmHlHvJa6Z3Uw,Born Under A Bad Sign,Albert King,5aygfDCEaX5KTZOxSCpT9o,1,album,1967,11,36
Albert King,Born Under a Bad Sign,7EiLL71SlxHaYQrROg8BFa,Born Under A Bad Sign,Albert King,5aygfDCEaX5KTZOxSCpT9o,1,album,1967-08-01,11,36
Albert King,Born Under a Bad Sign,2VvEa0WSAgH0POqEDJbxpa,Born Under A Bad Sign (Alternate Takes) EP,Albert King,5aygfDCEaX5KTZOxSCpT9o,1,album,2013-01-01,5,6
Aldous Harding ,Designer,39CMyhmaEk6JMlqYUXQNOI,Designer,Aldous Harding,3lmR0qMiGuoIF9UC54egcG,1,album,2019-04-26,9,58
Alessia Cara,Know-It-All,3rDbA12I5duZnlwakqDdZa,Know-It-All (Deluxe),Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,1,album,2015-11-13,13,72
Alessia Cara,Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,Know-It-All,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,1,album,2015-11-13,10,42
Alfred Banks,One Guy Standing by Himself,0LXzfLdeXY5DhoaSGhFlDd,One Guy Standing by Himself,Alfred Banks,486X9xbMecCjCRPOhUXpuE,1,album,2021-05-31,9,0
Algiers,The Underside of Power,6fPhrPeHvSLGU0ku1eN4eP,The Underside of Power,Algiers,58WFmcqNmejE2IpVIna43o,1,album,2017-06-23,12,35
Ali Farka Toure And Toumani Diabate ,Ali & Toumani,14uhq1loNIOTT23aRo4oCi,Ali & Toumani,Ali Farka Touré|Toumani Diabaté,3mNygoyrEKLgo6sx0MzwOL|2nCACYdIndYchzX4bxLcTW,2,album,2010-02-22,12,53
Alice Cooper,Love It to Death,6p7jHbG5Bd6z2JgfKx0um7,Love It to Death,Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,1,album,1971,9,53
Alice Cooper,School's Out,0zKjnOsXxs63unPR6TWoHq,School's Out,Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,1,album,1972,9,62
Alice In Chains,Black Gives Way To Blue,2vkLky2qG0rziUk0eOsIZ9,Black Gives Way To Blue,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,1,album,2009-01-01,11,57
Alice In Chains,Black Gives Way To Blue,45kmKJ7Ola9H7nQlKQgeBC,Black Gives Way To Blue,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,1,album,2009-01-01,13,47
Alice In Chains,The Devil Put Dinosaurs Here,1NeunhIyCq0jkezLbOyKDM,The Devil Put Dinosaurs Here,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,1,album,2013-05-13,12,53
Alicia Keys,AS I AM,6KlxyxhXEDo1LdheFulN7h,As I Am (Expanded Edition),Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2007-11-09,17,74
Alicia Keys,As I Am,6KlxyxhXEDo1LdheFulN7h,As I Am (Expanded Edition),Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2007-11-09,17,74
Alicia Keys,DIARY OF ALICIA KEYS,6TqRKHLjDu5QZuC8u5Woij,The Diary Of Alicia Keys,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2003-12-02,15,74
Alicia Keys,DIARY OF ALICIA KEYS,2U1Z2tzNEdQpw48QmgmPzB,The Diary Of Alicia Keys (Expanded Edition),Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2003-12-02,16,43
Alicia Keys,Girl On Fire,3zZSz5VOYSu0jE4MkPCOvN,Girl on Fire (Remixes) - EP,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2012-11-18,4,70
Alicia Keys,Girl On Fire,3qqhNVbjLFNdLviBFrFwCa,Girl On Fire,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2012-11-26,13,59
Alicia Keys,Songs In A Minor,1SLgJeTdzDAJLcDyQqoWnu,Songs In A Minor (Expanded Edition),Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2001-06-26,22,64
Alicia Keys,Songs In A Minor,5qUlPoDmNxCSzqVx81RDLJ,Songs In A Minor,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2001-06-05,16,61
Alicia Keys,The Diary Of Alicia Keys,6TqRKHLjDu5QZuC8u5Woij,The Diary Of Alicia Keys,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2003-12-02,15,74
Alicia Keys,The Diary Of Alicia Keys,2U1Z2tzNEdQpw48QmgmPzB,The Diary Of Alicia Keys (Expanded Edition),Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2003-12-02,16,43
Alicia Keys,The Element Of Freedom,0Rxab8t0y7GlaTJTHX2wEN,The Element Of Freedom,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2009-12-15,14,70
Alicia Keys,Unplugged,4KCe4KPxUSyKPLu5a6mDVg,Unplugged,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,album,2005-10-11,16,53
Alien Ant Farm,ANThology,5klPnHQ5dy6Qm2Ul7h1lp5,Anthology,Alien Ant Farm,6TZdvF1kFzwnQLgHQynzsO,1,album,2001-01-01,13,70
Alison Krauss,A Hundred Miles Or More: A Collection,2i3Fr0qXGyR57MfWNPcMKP,A Hundred Miles Or More: A Collection,Alison Krauss,5J6L7N6B4nI1M5cwa29mQG,1,album,2007-01-01,16,58
Alison Krauss + Union Station,Live,1oqiAakWVX3wj3URQ1CaoO,Live,Alison Krauss & Union Station,0OTnx2X2FDXeewcm72lavT,1,album,2003-01-01,25,45
Alison Krauss + Union Station,Live,3C7J9XHvY3TARDpCvOWiew,Alison Krauss + Union Station (Live),Alison Krauss & Union Station,0OTnx2X2FDXeewcm72lavT,1,album,2011-12-06,25,28
Alison Krauss + Union Station,Lonely Runs Both Ways,1sCawRvncJDyry18GQ2IgX,Lonely Runs Both Ways,Alison Krauss & Union Station,0OTnx2X2FDXeewcm72lavT,1,album,2004-01-01,15,42
Alison Krauss + Union Station,Paper Airplane,2Uht6R8C03U8X8kaUZrDAB,Paper Airplane,Alison Krauss & Union Station,0OTnx2X2FDXeewcm72lavT,1,album,2011-01-01,11,44
Alison Krauss + Union Station,Paper Airplane,5tbM2jcqxzpnnnhsbp7Hw4,Paper Airplane,Alison Krauss & Union Station,0OTnx2X2FDXeewcm72lavT,1,album,2011-01-01,1,4
Allen Toussaint,The Bright Mississippi ,3zcTpC2o6RtnpfYTjN4Jzy,The Bright Mississippi,Allen Toussaint,63aP18bg2ABSOqSNQcAMNy,1,album,2009-01-27,12,45
Allo Darlin',Europe,3tT6L7LdsLTe8sNhfTXpcb,Europe,Allo Darlin',0cygwaJypZFDlu4NLQTm7b,1,album,2012-04-17,10,20
Allo Darlin',Europe,3DvAy6vn3EvYCVjP6DXOGU,Europe,Allo Darlin',0cygwaJypZFDlu4NLQTm7b,1,album,2012-06-04,2,1
Allo Darlin',Europe,3PRH2p4wt4A02lvArWIkY1,Europe,Allo Darlin',0cygwaJypZFDlu4NLQTm7b,1,album,2012-06-26,2,0
Aloe Blacc,Lift Your Spirit,14JRI2yc9nKosojndoQxTv,Lift Your Spirit,Aloe Blacc,0id62QV2SZZfvBn9xpmuCl,1,album,2014-01-01,10,55
Aly & AJ,Into The Rush,1Qx0TayWQYtbHAR7ECJyj7,Into The Rush,Aly & AJ,5wugb0kaq0J6nyQ5Xgd17i,1,album,2005-01-01,14,51
Amadou & Mariam,Welcome To Mali ,6LJLRmAT69fL7I9Rf8hjcb,Welcome To Mali,Amadou & Mariam,3KH7WsR2JZQ94Ik8SyabU6,1,album,2008-11-17,16,51
Amanda Palmer & The Grand Theft Orchestra,Theatre Is Evil,0PpqSxjeTjNBRlV8McsJR9,Theatre Is Evil (Commentary Version),Amanda Palmer & The Grand Theft Orchestra,6X7xyfHZD8DMHHJd4FeRsh,1,album,2012-09-11,31,18
Amen Dunes,Freedom,2H4G8AGta9p8yjgjVI9nZd,Freedom,Amen Dunes,1jwOuEBcOKq0BeudSarbEM,1,album,2018-03-30,11,47
Amen Dunes,Freedom,5ZJQCIRskHJviWzJoBSpL9,Freedom (Deluxe Edition),Amen Dunes,1jwOuEBcOKq0BeudSarbEM,1,album,2018-11-30,15,28
America,The Complete Greatest Hits,6JBU2xDLYc4VT4CJxme6eY,The Complete Greatest Hits,America,35U9lQaRWSQISxQAB94Meo,1,album,2001-08-21,19,30
Amerie,All I Have,3KUaoEXmzVovDKWionaofI,All I Have,Amerie,08rMCq2ek1YjdDBsCPVH2s,1,album,2002-07-30,12,55
Amerie,Touch,2PFK4dMZkqUQfxfSrK8WMf,Touch,Amerie,08rMCq2ek1YjdDBsCPVH2s,1,album,2005,13,57
Amerie,Touch,65aL7RSuh85KQ4SCzNXvli,Touch EP,Amerie,08rMCq2ek1YjdDBsCPVH2s,1,album,2018-07-20,4,14
Amy Winehouse,Back To Black,0E4xv5gPjykrwBgBZzI8XG,Back To Black (Deluxe Edition),Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2006,19,80
Amy Winehouse,Back To Black,097eYvf9NKjFnv4xA9s2oV,Back To Black,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2006-10-27,11,70
Amy Winehouse,Back To Black,68wQRlCBGhBW3BNuXKr36W,Back To Black,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2006-10-27,11,34
Amy Winehouse,Back To Black,1UQm3H8wT9o43tcaThJb3Q,Back To Black (Remixes & B Sides),Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2015-07-03,5,35
Amy Winehouse,Back To Black,5Qw6iPnx9gMk3PrNRwjNZL,Back To Black - The Singles Remixes,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2007-01-01,5,29
Amy Winehouse,Back To Black,0ioU4h41jJIfkWG9YJS6IF,Back to black,Amy Winehouse Tribute Band,7IccIdDmlleAXdOiVz5CHC,1,album,2011-07-25,1,3
Amy Winehouse,Back to Black,0E4xv5gPjykrwBgBZzI8XG,Back To Black (Deluxe Edition),Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2006,19,80
Amy Winehouse,Back to Black,097eYvf9NKjFnv4xA9s2oV,Back To Black,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2006-10-27,11,70
Amy Winehouse,Back to Black,68wQRlCBGhBW3BNuXKr36W,Back To Black,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2006-10-27,11,34
Amy Winehouse,Back to Black,1UQm3H8wT9o43tcaThJb3Q,Back To Black (Remixes & B Sides),Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2015-07-03,5,35
Amy Winehouse,Back to Black,5Qw6iPnx9gMk3PrNRwjNZL,Back To Black - The Singles Remixes,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2007-01-01,5,29
Amy Winehouse,Back to Black,0ioU4h41jJIfkWG9YJS6IF,Back to black,Amy Winehouse Tribute Band,7IccIdDmlleAXdOiVz5CHC,1,album,2011-07-25,1,3
Amy Winehouse,Lioness: Hidden Treasures,4xdRjOhY9NHmMpI7U3e2c3,Lioness: Hidden Treasures,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1,album,2011-01-01,12,68
Anaïs Mitchell,Hadestown,4H6NRX6bvkIJZIJdZSPq6Y,Hadestown,Anaïs Mitchell,7K5Lm5dxoEwEpOS0Fc3l3s,1,album,2010-04-26,20,43
Anderson .Paak,Malibu,4VFG1DOuTeDMBjBLZT7hCK,Malibu,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,1,album,2016-01-15,16,70
Anderson .Paak,Malibu,73uicPCTt24cmTc9bVaOIp,Malibu,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,1,album,2016-01-15,16,41
Andrea Bocelli,Amore,1sZg35UlVHKJzigDlx2uSJ,Amore (Remastered),Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,1,album,2006-01-01,15,56
Andrea Bocelli,Andrea,1tMUdWxbdvul2i5VSeRmot,Andrea Bocelli Spotify Sessions (Live),Andrea Bocelli|David Foster,3EA9hVIzKfFiQI0Kikz2wo|0SgQK24WzZf2pXBXYqHJYF,2,album,2016-02-01,8,49
Andrea Bocelli,Andrea,3b5zsjKo5LrrfHhQvXSudL,The Best of Andrea Bocelli - 'Vivere',Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,1,album,2007-01-01,17,41
Andrea Bocelli,Andrea,11S9wDw9BXmrK4NizoNz7d,Andrea (Remastered),Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,1,album,2004-01-01,14,42
Andrea Bocelli,Andrea,2MJwtheukAdfeZvK9AbKBZ,Andrea Bocelli - Sentimento,Andrea Bocelli|London Symphony Orchestra|Lorin Maazel,3EA9hVIzKfFiQI0Kikz2wo|5yxyJsFanEAuwSM5kOuZKc|3EQvBmWlfyaRLGDuVfKmve,3,album,2002-01-01,17,28
Andrea Bocelli,Cieli Di Toscana,43fnuWCXTxn6NOlw749rIl,Cieli Di Toscana (Remastered),Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,1,album,2001-01-01,14,44
Andrea Bocelli,Concerto: One Night In Central Park,7LkXjMXDhwqXl3l9zqxRRz,Concerto: One Night In Central Park (Remastered),Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,1,album,2011-01-01,17,49
Andrea Bocelli,Incanto,55NdqAFOtNaXOOOmxcP91x,Incanto,Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,1,album,2008-01-01,14,31
Andrea Bocelli,My Christmas,37QhqwG2GFkVdlyRjvgKme,My Christmas (Remastered),Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,1,album,2009-01-01,14,36
Andrea Bocelli,Passione,41B7to9zCtp4oL1qN45yzY,Passione (Remastered),Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,1,album,2013-01-01,14,54
Andrea Bocelli,Sentimento,2MJwtheukAdfeZvK9AbKBZ,Andrea Bocelli - Sentimento,Andrea Bocelli|London Symphony Orchestra|Lorin Maazel,3EA9hVIzKfFiQI0Kikz2wo|5yxyJsFanEAuwSM5kOuZKc|3EQvBmWlfyaRLGDuVfKmve,3,album,2002-01-01,17,28
Andrea Bocelli,The Best Of Andrea Bocelli: Vivere,3b5zsjKo5LrrfHhQvXSudL,The Best of Andrea Bocelli - 'Vivere',Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,1,album,2007-01-01,17,41
Andy Grammer,Magazines Or Novels,0XUNG1cssmwHh22loRqKdJ,Magazines Or Novels,Andy Grammer,2oX42qP5ineK3hrhBECLmj,1,album,2014-08-05,11,68
Andy Grammer,Magazines Or Novels,56PEwDj8MsEz0U90NeMFIC,Magazines Or Novels (Deluxe Edition),Andy Grammer,2oX42qP5ineK3hrhBECLmj,1,album,2015-11-20,16,55
Andy Stott,Luxury Problems,6XpD4GhQq4olgxxgX6BXdv,Luxury Problems,Andy Stott,6BuDxEE5rfuYeyhxQsl53K,1,album,2012-10-29,8,38
Andy Stott ,Faith in Strangers,1BzMONuUlgUnqOrg2aQeAY,Faith in Strangers,Andy Stott,6BuDxEE5rfuYeyhxQsl53K,1,album,2014-11-17,9,47
Angel Olsen,Burn Your Fire for No Witness,358elHWlgNqitp1lenb5Jn,Burn Your Fire For No Witness (Deluxe Edition),Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt,1,album,2014-11-18,16,54
Angel Olsen ,All Mirrors,0RedX0LZkGUFoRwFntAaI0,All Mirrors,Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt,1,album,2019-10-04,11,56
Angel Olsen ,All Mirrors,27B8JNKg7v3WsFKwpnoIKv,All Mirrors (Johnny Jewel remix),Angel Olsen|Johnny Jewel,6mKqFxGMS5TGDZI3XkT5Rt|2KofAEA8S0jDDXjSg6a3HR,2,album,2020-04-09,1,28
Angel Olsen ,My Woman,5M8xQaQZuW2LZGVXZ3mlKN,MY WOMAN,Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt,1,album,2016-09-02,10,58
Angels & Airwaves,We Don't Need To Whisper,55drvPTRV1FgJkuaztyS5X,We Don't Need To Whisper,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,1,album,2006-01-01,10,55
Angels & Airwaves,We Don't Need To Whisper,32oGYllbIbvC1myBPgH15A,We Don't Need to Whisper Acoustic - EP,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,1,album,2017-08-25,4,34
